time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),temperature_2m_mean (°C),relative_humidity_2m_mean (%),cloud_cover_mean (%),surface_pressure_mean (hPa),wind_gusts_10m_max (km/h),winddirection_10m_dominant (°),relative_humidity_2m_max (%),relative_humidity_2m_min (%),cloud_cover_max (%),cloud_cover_min (%),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),surface_pressure_max (hPa),surface_pressure_min (hPa)
2017-10-30,31.6,24.0,5.50,5.0,8.7,124,19.83,27.5,83,84,1008.4,23.4,124,99,61,100,41,11.2,3.9,3.6,1.1,1010.5,1005.6
2017-10-31,31.7,24.5,8.60,8.0,12.1,256,19.36,27.2,82,94,1008.2,30.2,256,94,64,100,66,14.2,5.6,4.3,2.4,1010.0,1006.1
2017-11-01,32.7,24.0,0.20,1.0,11.6,46,23.68,28.1,76,78,1007.3,27.4,46,92,54,99,2,15.2,6.5,9.0,2.5,1009.2,1004.2
2017-11-02,31.8,24.8,0.80,2.0,7.9,111,20.15,28.2,76,69,1006.5,22.3,111,90,57,99,14,12.1,4.7,4.0,2.0,1008.4,1003.6
2017-11-03,32.5,24.1,2.50,11.0,9.2,140,21.76,27.8,79,83,1006.0,24.1,140,93,60,99,20,13.9,5.0,4.3,1.1,1007.9,1003.0
2017-11-04,32.2,24.6,4.60,6.0,9.2,57,20.92,27.4,82,81,1006.5,29.5,57,95,64,99,15,12.3,4.4,2.9,1.5,1008.2,1004.5
2017-11-05,32.2,24.3,16.00,6.0,12.5,99,19.68,27.1,83,75,1006.9,31.3,99,95,63,100,8,14.0,4.7,3.2,0.4,1008.1,1004.9
2017-11-06,31.9,24.9,20.20,8.0,13.4,94,19.03,26.8,86,77,1006.9,34.6,94,95,67,99,43,16.5,5.8,2.9,1.3,1008.8,1004.9
2017-11-07,28.6,24.5,19.00,10.0,12.5,89,10.56,26.0,89,99,1007.7,30.2,89,96,79,100,95,12.6,4.2,2.5,0.7,1009.5,1006.0
2017-11-08,30.4,23.5,19.60,12.0,12.6,295,18.24,26.5,86,95,1007.4,29.9,295,97,72,100,78,14.0,5.1,4.7,1.5,1008.6,1005.0
2017-11-09,31.6,23.9,14.20,9.0,10.1,250,16.52,26.4,87,99,1007.5,24.8,250,97,67,100,97,12.4,4.9,4.0,0.8,1009.6,1005.7
2017-11-10,32.0,23.4,6.20,7.0,6.8,214,18.88,27.1,81,97,1007.8,19.4,214,98,58,100,92,12.1,4.6,5.4,1.9,1009.6,1005.6
2017-11-11,32.9,24.2,1.80,6.0,10.6,231,22.50,27.6,80,78,1008.1,24.5,231,93,56,99,31,12.8,4.5,2.9,0.8,1009.7,1005.8
2017-11-12,32.1,24.2,15.00,3.0,7.7,163,19.63,27.2,84,96,1007.7,23.0,163,97,64,100,69,10.5,3.6,2.5,0.8,1009.5,1005.5
2017-11-13,30.7,24.4,4.30,7.0,7.4,154,13.53,26.8,85,100,1007.4,21.2,154,97,65,100,98,10.3,4.0,2.5,0.8,1009.0,1005.7
2017-11-14,31.6,24.1,39.40,15.0,10.2,285,19.20,26.7,87,82,1007.7,29.5,285,97,64,100,20,13.8,4.7,4.0,1.5,1009.8,1005.5
2017-11-15,30.1,23.9,1.50,10.0,8.4,113,10.85,26.6,87,100,1008.0,19.8,113,98,72,100,97,11.9,4.1,4.3,0.0,1009.8,1005.7
2017-11-16,29.8,24.1,29.20,14.0,12.1,114,14.53,26.0,89,96,1007.9,29.2,114,97,77,100,82,13.9,5.3,4.0,1.8,1009.8,1006.3
2017-11-17,31.5,23.2,9.40,8.0,11.8,251,19.22,26.6,86,87,1007.4,31.3,251,98,65,100,54,14.4,4.9,1.8,1.1,1008.7,1004.6
2017-11-18,30.0,24.0,2.20,7.0,8.4,359,15.44,26.5,87,98,1007.3,22.3,359,98,72,100,93,12.0,4.5,2.2,1.1,1009.0,1005.0
2017-11-19,29.9,23.9,13.80,15.0,10.5,37,14.42,26.6,86,98,1007.5,25.6,37,97,69,100,90,11.9,4.2,2.2,0.4,1009.4,1005.3
2017-11-20,32.7,24.1,0.90,3.0,11.7,225,17.00,27.6,75,96,1007.5,23.0,225,98,46,100,81,14.5,6.6,3.6,2.6,1009.5,1004.8
2017-11-21,31.8,24.2,3.10,9.0,10.0,237,16.34,27.3,78,100,1006.8,22.7,237,92,57,100,98,15.2,5.8,4.7,0.8,1008.1,1004.7
2017-11-22,30.9,24.4,1.80,5.0,9.7,271,12.99,26.8,86,100,1005.6,24.8,271,95,65,100,98,11.4,4.4,2.9,0.8,1007.0,1003.3
2017-11-23,31.5,23.9,1.90,3.0,14.2,270,18.64,27.6,80,100,1005.5,30.2,270,98,61,100,98,15.7,6.7,4.7,2.5,1007.3,1003.3
2017-11-24,32.0,24.4,1.30,6.0,17.1,256,21.18,27.9,75,94,1006.2,37.4,256,90,57,100,64,21.2,9.6,9.0,5.4,1007.9,1004.4
2017-11-25,30.8,25.2,1.80,4.0,18.8,255,16.66,27.7,77,100,1007.1,40.7,255,87,65,100,97,26.7,12.4,14.8,7.4,1008.7,1004.8
2017-11-26,29.9,25.1,7.50,8.0,20.7,256,15.75,26.8,81,99,1007.2,49.3,256,89,68,100,93,33.3,15.4,21.2,11.3,1008.9,1005.1
2017-11-27,29.1,25.2,1.70,7.0,21.7,247,13.16,26.8,81,97,1006.0,49.3,247,86,72,100,80,38.3,18.2,23.0,12.1,1007.5,1003.9
2017-11-28,30.0,25.4,1.50,8.0,23.2,243,13.44,27.0,80,95,1006.0,50.8,243,86,68,100,17,41.2,20.1,33.5,16.1,1007.7,1003.6
2017-11-29,30.6,24.5,8.80,13.0,17.1,245,12.96,27.0,82,99,1006.2,34.2,245,94,66,100,91,29.1,13.3,16.9,7.3,1007.6,1004.0
2017-11-30,29.5,23.9,17.30,19.0,23.5,263,13.13,25.6,89,97,1005.5,67.7,263,97,73,100,87,38.9,14.4,10.4,4.8,1006.9,1003.4
2017-12-01,31.5,23.9,6.50,7.0,25.3,255,20.57,27.1,78,100,1005.8,52.6,255,93,58,100,97,38.2,18.0,11.9,6.2,1007.5,1003.5
2017-12-02,31.9,23.6,0.00,0.0,23.2,245,20.00,27.2,74,66,1006.2,48.2,245,89,53,99,5,25.7,12.1,8.3,4.7,1008.1,1003.9
2017-12-03,32.5,23.5,0.00,0.0,19.3,256,21.76,27.7,74,51,1006.3,39.6,256,88,58,93,10,24.7,11.6,7.2,4.3,1007.8,1003.6
2017-12-04,32.1,25.2,1.00,3.0,19.8,257,21.27,27.7,77,87,1006.6,42.1,257,86,64,98,17,30.2,13.7,13.3,6.8,1007.8,1004.4
2017-12-05,32.9,24.4,0.00,0.0,15.3,249,22.85,28.1,71,86,1006.6,33.8,249,85,55,100,17,21.5,9.9,9.4,4.1,1008.2,1004.2
2017-12-06,33.0,23.5,0.00,0.0,14.5,256,23.17,28.0,72,68,1007.3,30.2,256,91,51,95,21,18.6,8.2,8.6,3.6,1009.0,1005.4
2017-12-07,32.0,24.0,4.20,8.0,11.7,274,20.99,27.5,80,92,1008.0,28.8,274,93,60,100,62,13.5,5.2,5.0,1.5,1010.5,1005.9
2017-12-08,31.9,24.9,11.70,7.0,10.0,254,19.65,27.7,80,87,1009.1,31.7,254,96,62,100,35,15.5,6.1,6.5,1.6,1010.7,1006.3
2017-12-09,30.7,25.0,8.10,8.0,18.7,257,17.83,27.3,80,86,1009.3,42.5,257,93,64,100,7,25.8,12.1,11.9,6.5,1010.9,1007.2
2017-12-10,30.6,24.8,4.40,7.0,12.7,261,13.29,26.9,82,99,1010.3,34.6,261,89,68,100,84,20.6,9.0,11.5,5.9,1011.7,1008.4
2017-12-11,30.9,24.6,11.70,9.0,11.0,249,12.08,26.6,85,100,1009.9,29.2,249,96,67,100,99,14.0,5.7,4.3,1.0,1011.5,1008.2
2017-12-12,30.9,23.9,19.00,9.0,15.7,260,14.98,26.2,88,96,1010.0,35.3,260,99,69,100,79,15.4,6.4,5.8,2.9,1011.8,1007.8
2017-12-13,28.6,24.2,5.20,9.0,13.3,255,9.74,25.6,86,100,1010.0,29.5,255,92,75,100,97,23.0,11.1,14.4,7.0,1011.6,1008.4
2017-12-14,29.5,23.5,1.20,5.0,12.0,265,12.32,25.9,85,98,1009.8,25.6,265,94,67,100,94,18.7,8.6,9.4,4.4,1011.4,1007.6
2017-12-15,30.2,23.6,9.10,6.0,12.6,261,15.30,26.2,83,98,1009.4,32.8,261,95,66,100,94,19.1,8.4,10.1,5.4,1011.1,1006.9
2017-12-16,29.7,24.2,14.40,12.0,15.4,270,13.23,25.8,86,99,1010.3,36.4,270,94,72,100,94,20.7,8.7,5.8,3.6,1011.8,1008.7
2017-12-17,29.2,23.5,12.00,14.0,13.4,267,13.08,25.5,86,94,1010.5,34.2,267,95,71,100,62,20.8,8.3,6.1,3.3,1012.0,1008.9
2017-12-18,29.1,23.4,5.30,18.0,16.6,287,16.28,26.2,84,97,1010.1,36.0,287,97,67,100,82,20.2,9.0,5.4,3.3,1012.0,1008.0
2017-12-19,28.4,23.8,16.90,17.0,13.0,275,11.20,25.5,88,95,1009.8,38.5,275,94,76,100,60,19.7,6.0,5.4,2.5,1011.3,1007.6
2017-12-20,27.8,23.4,21.00,18.0,15.0,274,7.98,24.7,91,99,1009.6,37.1,274,96,79,100,89,23.5,9.3,11.2,5.2,1010.9,1007.9
2017-12-21,27.9,23.7,1.60,7.0,14.4,271,12.13,25.4,86,99,1009.3,37.1,271,94,75,100,96,23.5,9.9,7.6,4.8,1011.2,1007.5
2017-12-22,29.4,24.0,8.00,7.0,13.7,265,14.10,26.1,83,95,1007.8,36.4,265,90,73,100,77,24.7,10.6,16.2,5.8,1009.5,1006.0
2017-12-23,31.4,23.6,3.60,4.0,15.5,253,18.10,26.4,81,81,1006.3,35.6,253,92,61,100,17,18.4,7.7,7.9,2.4,1007.9,1004.6
2017-12-24,31.7,23.9,0.60,2.0,17.6,255,19.08,27.3,72,93,1005.8,36.0,255,91,53,100,52,22.6,10.6,8.6,5.1,1007.5,1003.2
2017-12-25,31.9,24.3,0.00,0.0,20.1,254,26.19,27.6,69,56,1005.8,42.8,254,83,52,98,1,30.7,14.7,20.2,10.6,1007.7,1003.5
2017-12-26,30.3,24.4,1.30,5.0,17.1,265,19.23,27.2,75,80,1006.7,38.2,265,86,62,99,25,26.1,12.1,14.8,8.0,1008.6,1004.7
2017-12-27,30.5,24.6,13.70,5.0,13.8,269,15.89,26.7,81,97,1007.9,33.1,269,91,65,100,58,23.5,10.5,15.8,8.4,1009.9,1006.0
2017-12-28,30.5,24.9,0.80,5.0,11.2,283,17.10,27.2,80,94,1007.8,27.0,283,91,62,100,59,18.6,8.7,5.8,3.7,1009.5,1005.7
2017-12-29,30.3,23.5,8.50,10.0,11.5,281,19.09,26.4,85,89,1008.2,27.7,281,96,64,98,53,13.2,5.4,6.1,2.5,1009.9,1006.5
2017-12-30,31.1,24.5,9.70,11.0,9.7,271,17.41,26.9,85,99,1008.3,32.8,271,97,68,100,95,15.3,5.1,4.3,1.1,1009.7,1006.3
2017-12-31,31.9,24.2,6.10,6.0,12.5,255,20.89,27.2,80,84,1006.8,31.3,255,92,60,100,53,18.6,7.4,10.1,3.3,1008.7,1004.5
2018-01-01,31.8,23.5,1.00,2.0,17.0,256,20.72,27.3,77,86,1005.8,34.2,256,94,58,99,16,19.0,8.1,6.1,3.3,1007.6,1002.9
2018-01-02,31.9,24.3,4.30,5.0,9.8,235,21.07,27.5,77,62,1006.2,24.1,235,93,56,98,20,15.5,6.3,4.3,0.5,1007.7,1004.0
2018-01-03,32.0,23.8,6.80,6.0,11.4,224,19.89,27.1,83,95,1006.4,26.6,224,96,60,100,83,12.8,4.3,4.3,0.8,1008.4,1004.5
2018-01-04,31.5,24.9,8.70,11.0,13.1,242,14.96,27.2,84,93,1007.3,33.8,242,96,68,100,55,14.8,5.4,3.6,1.1,1008.5,1005.4
2018-01-05,30.3,24.5,8.70,14.0,14.2,236,12.01,26.4,83,99,1007.9,34.6,236,91,64,100,95,19.6,8.1,11.5,5.4,1009.3,1006.7
2018-01-06,30.1,24.4,8.10,8.0,21.3,250,13.54,26.7,80,100,1007.7,49.0,250,92,65,100,98,32.1,15.3,19.8,10.5,1009.5,1005.7
2018-01-07,29.0,24.6,1.00,6.0,14.8,246,11.97,26.5,81,99,1008.6,34.6,246,91,71,100,85,20.1,9.1,5.8,3.2,1010.1,1006.6
2018-01-08,29.9,23.3,13.00,11.0,12.8,258,17.27,26.2,85,59,1008.7,30.2,258,98,67,100,9,14.5,5.7,5.4,1.9,1010.6,1006.4
2018-01-09,29.0,23.0,8.10,12.0,13.2,284,14.65,25.8,88,79,1009.7,30.2,284,98,76,100,35,14.0,4.7,5.0,1.6,1011.6,1007.3
2018-01-10,31.3,22.8,5.40,8.0,11.5,268,20.85,26.6,81,86,1010.0,34.2,268,96,64,100,21,19.2,7.3,5.8,2.2,1011.8,1007.5
2018-01-11,31.3,24.0,0.30,2.0,21.3,251,17.86,26.8,79,100,1009.4,54.4,251,95,55,100,98,28.4,12.6,8.3,4.7,1010.9,1007.2
2018-01-12,30.5,24.0,0.60,3.0,16.7,276,13.92,26.9,76,96,1008.3,56.2,276,87,53,100,69,22.0,8.9,6.1,4.4,1010.2,1005.5
2018-01-13,29.8,23.8,4.10,6.0,17.2,266,15.12,26.5,80,89,1008.2,49.7,266,91,66,100,30,25.4,9.6,11.5,4.8,1010.0,1005.8
2018-01-14,29.0,23.5,7.10,14.0,17.3,270,12.88,25.5,86,100,1008.8,43.2,270,94,68,100,99,25.3,10.3,11.2,4.3,1010.2,1006.3
2018-01-15,27.6,23.5,20.00,15.0,17.1,256,11.74,25.4,86,97,1007.9,45.7,256,94,76,100,86,33.1,13.9,25.6,10.2,1009.3,1006.0
2018-01-16,28.6,23.5,1.40,4.0,21.9,266,13.35,25.5,79,88,1007.6,46.1,266,90,61,100,56,27.4,12.8,7.6,4.6,1009.4,1005.3
2018-01-17,28.8,23.6,2.90,8.0,12.2,255,12.98,26.1,82,98,1006.9,34.2,255,93,71,100,90,20.3,8.9,11.9,5.4,1008.5,1004.8
2018-01-18,27.6,23.7,16.40,12.0,14.1,270,9.61,25.0,90,100,1007.5,33.5,270,95,80,100,98,20.9,9.1,9.7,3.3,1008.9,1006.2
2018-01-19,28.6,23.8,3.80,9.0,22.7,252,12.87,25.8,84,99,1007.8,53.3,252,94,70,100,99,32.2,14.7,15.1,8.4,1009.3,1005.3
2018-01-20,29.2,24.2,0.40,4.0,22.5,252,13.23,26.2,81,99,1006.9,60.5,252,89,68,100,96,35.4,16.8,24.8,13.2,1008.6,1004.5
2018-01-21,29.1,24.6,1.80,6.0,17.8,251,16.65,26.6,80,97,1006.1,50.0,251,87,70,100,79,33.9,14.0,26.6,10.5,1007.4,1004.1
2018-01-22,27.4,24.5,6.80,8.0,17.3,246,10.47,25.5,86,98,1005.8,51.1,246,90,78,100,95,34.2,12.8,24.8,5.0,1007.4,1003.9
2018-01-23,30.1,23.6,12.80,6.0,13.3,257,16.61,26.2,84,94,1005.7,42.1,257,94,72,100,62,26.3,9.5,8.3,5.0,1006.9,1004.4
2018-01-24,30.7,24.8,8.40,8.0,13.0,262,18.66,26.9,81,94,1005.4,49.0,262,90,65,100,43,25.2,10.2,15.8,5.4,1006.8,1003.5
2018-01-25,29.4,24.4,1.10,5.0,19.8,251,13.91,26.5,80,100,1005.7,42.5,251,91,64,100,99,31.0,14.7,19.8,9.4,1008.0,1002.9
2018-01-26,29.0,24.2,4.00,8.0,20.6,253,17.37,26.4,83,98,1005.6,53.3,253,92,73,100,86,35.3,14.9,20.2,10.9,1007.2,1003.4
2018-01-27,30.1,24.2,0.40,3.0,18.1,260,17.52,26.9,78,88,1005.7,50.0,260,92,61,100,13,26.9,11.9,9.7,6.4,1007.5,1003.4
2018-01-28,27.6,24.4,5.80,8.0,18.9,260,9.23,25.5,84,100,1006.8,50.4,260,89,73,100,99,32.5,14.4,21.2,9.7,1008.8,1005.3
2018-01-29,29.2,23.9,7.80,13.0,24.4,258,17.12,25.8,84,92,1007.9,49.7,258,93,70,100,48,36.2,17.2,20.9,10.9,1009.7,1006.1
2018-01-30,28.4,23.8,14.40,10.0,22.4,259,15.41,25.6,85,94,1008.3,53.6,259,93,77,100,81,36.6,16.2,25.6,11.9,1009.6,1006.2
2018-01-31,29.4,24.1,5.90,6.0,16.2,257,16.50,26.3,84,94,1008.2,47.5,257,91,74,100,78,27.7,11.4,14.8,6.6,1009.6,1006.2
2018-02-01,30.3,23.0,9.70,14.0,13.7,287,17.28,26.2,85,93,1008.7,37.1,287,96,70,100,66,22.6,9.4,11.5,6.9,1010.7,1006.1
2018-02-02,30.2,24.0,3.40,5.0,13.2,288,19.48,26.8,83,83,1008.8,34.9,288,95,70,100,24,19.3,7.9,5.8,3.8,1010.4,1006.5
2018-02-03,29.4,23.4,9.50,19.0,12.0,297,9.90,26.0,86,96,1009.6,34.6,297,96,73,100,76,20.8,7.5,7.2,2.5,1011.2,1007.2
2018-02-04,27.9,23.2,12.30,16.0,9.8,263,10.98,25.3,88,92,1010.1,32.4,263,95,78,100,59,19.0,5.5,8.3,2.9,1012.0,1007.9
2018-02-05,25.6,23.1,33.60,21.0,10.7,254,5.71,24.5,92,98,1011.2,29.2,254,96,86,100,87,16.4,6.1,6.1,2.5,1012.9,1009.4
2018-02-06,28.0,23.3,23.60,14.0,12.8,289,13.87,25.0,89,88,1011.2,37.1,289,97,73,100,60,18.7,5.9,6.5,2.9,1012.6,1009.3
2018-02-07,28.2,22.9,7.70,7.0,13.8,281,14.99,25.3,87,88,1010.1,32.8,281,95,70,100,52,17.1,7.0,6.1,3.0,1011.9,1008.0
2018-02-08,28.8,23.5,7.80,17.0,15.6,275,13.00,25.1,89,87,1009.7,36.0,275,96,75,100,25,19.1,7.9,5.8,2.6,1011.3,1007.9
2018-02-09,28.8,23.1,8.00,12.0,16.6,283,17.96,25.6,87,70,1009.6,39.6,283,96,72,92,23,23.0,9.3,9.7,5.1,1011.3,1007.3
2018-02-10,30.4,24.0,5.40,6.0,15.0,279,20.64,26.1,84,60,1009.7,34.9,279,95,69,97,12,23.0,9.5,10.1,4.1,1011.4,1007.6
2018-02-11,28.7,23.2,2.00,8.0,13.9,280,13.99,25.6,87,83,1010.4,31.0,280,96,70,100,40,20.3,8.5,4.7,2.7,1012.7,1007.8
2018-02-12,28.9,23.0,11.10,17.0,13.6,278,15.25,25.4,86,88,1011.8,34.6,278,96,73,99,48,19.0,7.5,7.9,1.5,1013.4,1010.1
2018-02-13,28.8,23.1,7.10,13.0,14.9,280,17.17,25.7,84,83,1012.4,33.8,280,95,65,99,42,19.7,8.2,4.7,1.6,1013.9,1010.9
2018-02-14,29.0,23.7,7.20,7.0,14.9,275,16.08,25.7,86,88,1011.9,33.5,275,94,75,100,39,21.1,8.6,7.6,3.9,1013.3,1009.9
2018-02-15,27.5,23.7,11.10,18.0,14.8,272,9.89,24.7,90,93,1012.2,43.6,272,95,80,100,53,27.3,10.6,15.8,7.2,1013.9,1010.3
2018-02-16,29.6,23.1,4.40,12.0,14.1,267,16.98,26.0,85,65,1010.2,37.8,267,96,72,100,22,27.0,11.0,15.5,7.7,1012.4,1007.4
2018-02-17,29.7,23.6,7.60,4.0,15.0,267,17.05,26.3,83,69,1008.9,37.8,267,93,68,100,15,22.2,9.5,11.5,5.8,1011.2,1007.0
2018-02-18,29.2,24.0,5.50,11.0,10.9,277,16.70,26.3,86,86,1008.8,29.9,277,93,74,99,22,18.0,7.5,5.8,3.9,1010.5,1006.4
2018-02-19,29.9,23.7,9.00,10.0,16.3,275,16.61,26.5,84,92,1008.4,34.9,275,94,67,100,49,18.6,8.0,8.6,3.3,1010.1,1006.3
2018-02-20,29.3,23.9,2.50,6.0,15.8,275,16.24,26.2,85,90,1008.4,36.7,275,94,71,99,62,17.4,7.4,8.6,4.6,1010.1,1006.0
2018-02-21,30.3,23.5,10.90,12.0,13.3,269,18.63,25.9,86,87,1007.0,30.2,269,95,65,100,55,16.0,6.2,5.4,1.9,1008.7,1004.7
2018-02-22,29.3,23.0,3.10,8.0,11.4,294,16.91,26.1,87,96,1007.4,30.2,294,98,73,100,64,15.3,5.3,4.3,1.1,1009.1,1005.0
2018-02-23,29.0,23.6,12.10,13.0,13.8,281,17.70,25.9,87,98,1008.9,32.0,281,98,76,100,94,16.0,6.2,2.5,0.7,1010.9,1007.0
2018-02-24,30.2,22.8,3.20,4.0,12.1,299,22.13,26.7,79,94,1009.8,29.5,299,97,62,99,81,13.9,5.5,2.9,1.5,1011.8,1007.7
2018-02-25,29.5,23.6,8.00,11.0,9.2,270,17.91,26.2,87,88,1008.9,22.7,270,97,70,100,49,12.7,4.6,3.6,1.0,1011.1,1006.7
2018-02-26,28.4,23.4,13.70,16.0,7.6,278,13.56,25.6,88,99,1008.8,23.4,278,96,77,100,88,13.6,4.9,4.0,2.4,1010.8,1006.0
2018-02-27,29.6,23.5,8.30,9.0,11.2,267,16.74,26.2,88,92,1008.2,28.1,267,98,71,100,29,13.3,4.9,2.9,1.3,1009.8,1006.4
2018-02-28,28.6,23.3,19.00,18.0,11.5,0,13.54,25.7,89,95,1008.3,25.6,0,98,76,100,65,13.2,5.0,4.0,1.3,1009.9,1005.8
2018-03-01,30.3,23.8,15.00,11.0,8.9,327,17.50,26.0,87,94,1008.2,24.8,327,99,64,100,71,13.9,5.5,4.3,1.9,1010.3,1005.9
2018-03-02,31.0,23.0,7.30,8.0,9.8,181,20.82,26.4,86,76,1007.6,28.4,181,97,67,100,1,13.0,4.1,2.9,1.8,1009.7,1005.6
2018-03-03,30.7,23.9,15.00,12.0,9.8,105,15.51,26.2,88,97,1007.5,24.1,105,96,68,100,85,13.3,5.1,5.0,1.5,1009.1,1005.5
2018-03-04,30.6,23.8,2.70,13.0,9.0,11,19.81,26.8,84,86,1007.9,23.8,11,95,66,100,35,12.3,4.4,6.5,1.5,1009.5,1005.6
2018-03-05,29.8,23.6,20.30,17.0,8.7,280,14.46,25.8,89,98,1008.6,26.3,280,98,73,100,89,12.2,4.1,4.3,0.7,1010.6,1006.2
2018-03-06,29.2,23.7,6.40,8.0,9.6,287,16.36,26.2,88,95,1008.7,25.2,287,98,74,100,85,12.7,5.0,3.6,1.5,1010.7,1006.2
2018-03-07,31.2,23.6,10.00,5.0,14.2,269,19.21,26.5,83,86,1008.1,32.4,269,95,66,100,40,19.2,8.2,9.0,3.4,1009.9,1006.3
2018-03-08,29.9,23.6,6.60,12.0,8.5,256,13.72,26.1,88,99,1008.3,27.4,256,96,75,100,97,14.8,5.9,5.0,2.9,1009.7,1006.4
2018-03-09,30.6,23.8,7.00,12.0,12.8,280,18.91,26.6,86,78,1007.7,29.9,280,98,65,100,32,13.6,5.4,4.7,1.5,1009.2,1005.5
2018-03-10,29.3,23.6,13.90,15.0,9.7,284,17.67,26.3,86,96,1008.6,29.5,284,98,71,100,84,15.9,5.8,5.8,1.9,1010.4,1006.0
2018-03-11,29.8,23.5,20.00,19.0,12.8,286,16.07,25.9,88,95,1009.2,33.5,286,96,71,100,75,18.6,7.9,5.0,2.0,1010.8,1007.3
2018-03-12,29.8,23.7,5.20,9.0,14.9,280,14.41,25.9,87,98,1009.0,32.4,280,96,70,100,93,21.4,10.1,10.8,5.0,1010.7,1006.8
2018-03-13,29.1,23.5,1.70,8.0,13.3,280,17.05,26.3,83,100,1009.5,25.9,280,94,68,100,97,20.1,9.1,5.4,2.9,1011.2,1007.3
2018-03-14,31.0,23.5,2.00,7.0,10.5,273,20.92,26.9,81,71,1009.7,26.6,273,95,62,95,38,14.5,6.0,5.8,3.4,1011.2,1006.6
2018-03-15,32.4,23.3,7.40,5.0,10.5,211,23.75,27.5,80,68,1009.2,34.6,211,95,56,94,14,17.2,5.9,7.2,2.9,1011.3,1006.5
2018-03-16,31.0,23.9,10.00,10.0,8.6,96,19.66,26.9,84,94,1008.8,25.6,96,97,65,100,66,12.5,4.1,4.7,2.5,1010.5,1006.2
2018-03-17,29.9,23.5,11.90,8.0,8.7,259,13.85,26.0,87,99,1009.2,24.5,259,95,70,100,96,13.3,4.4,4.3,1.5,1011.2,1007.0
2018-03-18,31.4,23.1,2.20,4.0,11.2,81,22.24,26.8,83,80,1009.3,23.0,81,99,61,97,21,13.1,4.6,3.2,0.0,1011.3,1006.2
2018-03-19,30.2,23.4,9.70,13.0,8.7,253,20.33,26.5,86,68,1009.6,24.1,253,97,71,95,21,13.4,4.1,4.0,1.8,1011.9,1006.8
2018-03-20,31.8,23.2,6.30,4.0,8.8,272,22.15,27.1,84,77,1008.2,31.0,272,98,61,100,1,13.4,4.1,3.6,1.6,1010.6,1005.5
2018-03-21,28.5,24.5,3.80,5.0,20.6,258,15.96,26.3,83,96,1007.2,46.8,258,94,75,100,50,29.5,13.7,10.1,5.2,1009.2,1004.9
2018-03-22,29.5,24.4,5.20,5.0,15.8,264,15.52,26.4,83,80,1007.0,42.8,264,91,70,98,22,25.3,10.1,7.6,4.5,1008.7,1005.2
2018-03-23,31.1,23.5,1.80,6.0,10.5,282,19.63,26.9,83,84,1008.0,29.2,282,96,62,100,16,15.6,6.3,6.8,0.7,1009.7,1005.5
2018-03-24,29.9,23.8,25.90,12.0,11.5,251,12.52,25.8,86,99,1009.9,31.0,251,94,69,100,96,18.3,6.6,6.8,1.9,1011.8,1008.1
2018-03-25,31.5,23.1,3.60,6.0,15.6,252,17.49,26.5,82,97,1010.3,35.3,252,94,59,100,81,19.1,8.1,4.3,3.0,1011.8,1008.2
2018-03-26,29.7,24.0,13.80,8.0,7.6,268,14.27,26.2,84,98,1010.2,29.9,268,92,66,100,86,12.9,5.0,4.7,2.7,1012.0,1008.1
2018-03-27,30.0,24.1,11.40,7.0,9.4,255,14.77,26.2,85,97,1009.8,35.6,255,96,69,100,93,15.9,6.5,3.6,1.8,1011.6,1007.3
2018-03-28,31.1,23.1,3.00,6.0,6.6,261,21.43,26.8,82,68,1009.3,20.5,261,98,57,99,8,11.1,3.8,4.7,0.4,1010.9,1007.0
2018-03-29,31.8,22.8,1.70,4.0,8.6,274,22.43,26.9,79,57,1008.6,27.4,274,94,55,93,3,14.1,5.5,5.4,3.1,1010.4,1005.8
2018-03-30,32.0,23.0,0.20,1.0,15.5,256,22.35,27.3,77,70,1007.9,29.2,256,95,53,92,17,18.6,8.3,12.2,2.9,1009.7,1004.7
2018-03-31,31.1,24.9,1.00,4.0,15.9,265,20.10,27.6,77,83,1008.1,36.0,265,87,61,97,60,26.3,12.5,19.1,9.8,1010.0,1005.2
2018-04-01,30.4,25.0,12.80,5.0,15.5,267,20.45,27.1,80,83,1008.0,34.9,267,87,67,96,50,23.3,10.3,11.5,5.2,1009.5,1005.6
2018-04-02,30.0,23.6,8.40,11.0,9.9,272,16.82,26.4,85,85,1008.7,30.6,272,95,72,100,58,18.8,7.0,8.6,3.8,1010.6,1006.6
2018-04-03,30.4,23.6,5.70,7.0,9.5,271,17.70,26.6,85,96,1009.3,24.8,271,97,67,99,90,14.4,5.2,4.3,1.1,1011.5,1006.8
2018-04-04,31.3,23.5,12.20,8.0,10.1,305,20.71,26.8,85,65,1008.4,26.6,305,97,66,100,17,12.7,4.6,3.6,1.8,1010.7,1005.8
2018-04-05,31.2,23.5,3.60,13.0,10.5,97,20.24,26.8,83,50,1007.1,25.6,97,96,63,98,3,14.2,5.3,5.4,1.1,1008.6,1004.5
2018-04-06,31.5,23.2,4.50,6.0,8.9,127,19.89,26.7,83,76,1007.6,24.5,127,94,62,95,27,14.0,4.9,5.4,2.2,1009.6,1005.3
